fan_id,favorite_team,signup_date,watched_games,churned,cancel_date
2070,DAL,2023-10-03,8,0,
2071,DAL,2023-10-21,6,1,2023-12-10
2072,BOS,2023-10-04,10,0,
2073,TOR,2023-10-24,8,0,
2074,TOR,2023-10-05,19,0,
2075,NYK,2023-10-01,18,0,
2076,SAC,2023-10-14,4,1,2023-11-11
2077,DAL,2023-10-08,17,0,
2078,DEN,2023-10-21,5,1,2024-01-07
2079,MIL,2023-10-05,5,1,2023-11-10
2080,TOR,2023-10-12,14,0,
2081,GSW,2023-10-03,6,1,2023-11-08
2082,TOR,2023-10-12,15,0,
2083,MIA,2023-10-03,9,0,
2084,BOS,2023-10-23,14,0,
2085,MEM,2023-10-07,12,0,
2086,PHI,2023-10-16,14,0,
2087,DAL,2023-10-25,16,0,
2088,ATL,2023-10-22,7,1,2023-11-22
2089,MIA,2023-10-26,6,1,2024-01-04
2090,DAL,2023-10-24,4,1,2023-11-25
2091,DEN,2023-10-17,10,0,
2092,PHI,2023-10-28,6,1,2023-11-30
2093,NYK,2023-10-10,18,0,
2094,ATL,2023-10-09,14,0,
2095,MIA,2023-10-17,11,0,
2096,DEN,2023-10-19,17,0,
2097,PHX,2023-10-25,17,0,
2098,DAL,2023-10-01,17,0,
2099,MEM,2023-10-08,19,0,
2100,CHI,2023-10-02,17,0,
2101,BOS,2023-10-20,16,0,
2102,NYK,2023-10-25,18,0,
2103,MIL,2023-10-16,12,0,
2104,SAC,2023-10-06,15,0,
2105,MEM,2023-10-07,14,0,
2106,DEN,2023-10-26,8,0,
2107,DAL,2023-10-24,18,0,
2108,HOU,2023-10-07,18,0,
2109,DEN,2023-10-02,10,0,
2110,PHX,2023-10-08,13,0,
2111,LAL,2023-10-18,13,0,
2112,ATL,2023-10-16,20,0,
2113,PHX,2023-10-07,6,1,2023-11-25
2114,MIA,2023-10-08,16,0,
2115,HOU,2023-10-08,19,0,
2116,PHI,2023-10-09,12,0,
2117,CHI,2023-10-11,17,0,
2118,MIA,2023-10-15,16,0,
2119,DEN,2023-10-01,11,0,
2120,PHX,2023-10-15,20,0,
2121,MIA,2023-10-18,13,0,
2122,NYK,2023-10-02,11,0,
2123,MIL,2023-10-11,12,0,
2124,DEN,2023-10-19,7,1,2023-12-24
2125,TOR,2023-10-09,6,1,2023-12-28
2126,NYK,2023-10-28,6,1,2024-01-09
2127,DAL,2023-10-12,19,0,
2128,MIA,2023-10-10,19,0,
2129,MIA,2023-10-12,17,0,
2130,NYK,2023-10-27,18,0,
2131,BOS,2023-10-07,7,1,2023-12-12
2132,ATL,2023-10-24,18,0,
2133,DEN,2023-10-27,7,1,2023-11-24
2134,PHX,2023-10-04,9,0,
2135,MEM,2023-10-20,15,0,
2136,HOU,2023-10-04,11,0,
2137,NYK,2023-10-13,7,1,2023-12-18
2138,BOS,2023-10-01,16,0,
2139,DEN,2023-10-14,4,1,2024-01-08
2140,PHI,2023-10-20,19,0,
2141,LAL,2023-10-22,3,1,2024-01-11
2142,MIL,2023-10-15,14,0,
2143,GSW,2023-10-12,3,1,2024-01-02
2144,PHI,2023-10-25,8,0,
2145,TOR,2023-10-03,5,1,2023-12-11
2146,ATL,2023-10-20,16,0,
2147,PHI,2023-10-05,8,0,
2148,DEN,2023-10-21,10,0,
2149,NYK,2023-10-03,16,0,
2150,BOS,2023-10-22,12,0,
2151,HOU,2023-10-09,10,0,
2152,GSW,2023-10-23,20,0,
2153,PHI,2023-10-22,3,1,2024-01-19
2154,TOR,2023-10-25,3,1,2023-12-21
2155,TOR,2023-10-10,11,0,
2156,NYK,2023-10-17,7,1,2023-12-08
2157,TOR,2023-10-20,7,1,2023-12-06
2158,DEN,2023-10-06,6,1,2023-12-02
2159,TOR,2023-10-28,12,0,
2160,MEM,2023-10-18,20,0,
2161,TOR,2023-10-11,3,1,2024-01-07
2162,SAC,2023-10-06,14,0,
2163,MEM,2023-10-18,15,0,
2164,ATL,2023-10-14,7,1,2023-11-17
2165,DEN,2023-10-22,17,0,
2166,BOS,2023-10-09,7,1,2023-11-21
2167,BOS,2023-10-27,18,0,
2168,BOS,2023-10-06,17,0,
2169,SAC,2023-10-06,15,0,
2170,NYK,2023-10-07,4,1,2023-11-09
2171,DEN,2023-10-11,8,0,
2172,SAC,2023-10-27,10,0,
2173,ATL,2023-10-23,16,0,
2174,PHI,2023-10-25,6,1,2023-12-16
2175,TOR,2023-10-11,6,1,2023-12-07
2176,LAL,2023-10-18,8,0,
2177,PHI,2023-10-17,10,0,
2178,DAL,2023-10-21,17,0,
2179,PHX,2023-10-28,19,0,
2180,NYK,2023-10-25,17,0,
2181,ATL,2023-10-17,14,0,
2182,DEN,2023-10-17,19,0,
2183,TOR,2023-10-26,17,0,
2184,SAC,2023-10-27,20,0,
2185,MIA,2023-10-13,15,0,
2186,TOR,2023-10-21,20,0,
2187,PHI,2023-10-04,11,0,
2188,CHI,2023-10-27,15,0,
2189,MIL,2023-10-03,17,0,
2190,LAL,2023-10-16,5,1,2023-12-11
2191,GSW,2023-10-28,4,1,2023-12-04
2192,PHX,2023-10-02,3,1,2023-12-01
2193,MIL,2023-10-12,13,0,
2194,MEM,2023-10-13,6,1,2023-11-29
2195,LAL,2023-10-12,6,1,2023-11-03
2196,TOR,2023-10-18,12,0,
2197,DEN,2023-10-07,17,0,
2198,DAL,2023-10-11,5,1,2023-11-28
2199,PHI,2023-10-17,11,0,
2200,MIA,2023-10-23,18,0,
2201,SAC,2023-10-14,7,1,2023-12-29
2202,ATL,2023-10-04,8,0,
2203,MEM,2023-10-07,14,0,
2204,DEN,2023-10-18,6,1,2023-11-19
2205,HOU,2023-10-10,8,0,
2206,NYK,2023-10-12,6,1,2023-12-27
2207,LAL,2023-10-24,19,0,
2208,PHI,2023-10-15,17,0,
2209,MIL,2023-10-28,19,0,
2210,MIL,2023-10-20,13,0,
2211,HOU,2023-10-08,19,0,
2212,GSW,2023-10-05,3,1,2023-11-05
2213,PHX,2023-10-16,10,0,
2214,ATL,2023-10-28,15,0,
2215,PHI,2023-10-07,20,0,
2216,DAL,2023-10-02,5,1,2023-10-31
2217,NYK,2023-10-24,12,0,
2218,PHI,2023-10-24,16,0,
2219,SAC,2023-10-26,15,0,
2220,CHI,2023-10-01,7,1,2023-12-01
2221,TOR,2023-10-15,17,0,
2222,DEN,2023-10-04,17,0,
2223,MIA,2023-10-28,9,0,
2224,NYK,2023-10-03,17,0,
2225,ATL,2023-10-07,7,1,2023-12-21
2226,PHX,2023-10-06,7,1,2023-12-02
2227,MEM,2023-10-02,5,1,2023-11-20
2228,GSW,2023-10-12,14,0,
2229,PHI,2023-10-06,17,0,
2230,GSW,2023-10-20,3,1,2023-12-09
2231,LAL,2023-10-06,16,0,
2232,PHX,2023-10-04,20,0,
2233,TOR,2023-10-24,12,0,
2234,DAL,2023-10-07,11,0,
2235,ATL,2023-10-02,15,0,
2236,NYK,2023-10-19,20,0,
2237,DAL,2023-10-11,15,0,
2238,LAL,2023-10-03,20,0,
2239,PHX,2023-10-16,10,0,
2240,NYK,2023-10-08,18,0,
2241,LAL,2023-10-03,18,0,
2242,PHX,2023-10-09,3,1,2023-12-07
2243,CHI,2023-10-09,15,0,
2244,DAL,2023-10-19,13,0,
2245,GSW,2023-10-11,3,1,2023-12-20
2246,SAC,2023-10-11,15,0,
2247,DEN,2023-10-13,13,0,
2248,NYK,2023-10-07,9,0,
2249,TOR,2023-10-25,6,1,2024-01-03
2250,DAL,2023-10-04,9,0,
2251,BOS,2023-10-02,6,1,2023-12-26
2252,GSW,2023-10-25,15,0,
2253,HOU,2023-10-14,11,0,
2254,DAL,2023-10-23,17,0,
2255,BOS,2023-10-12,18,0,
2256,PHX,2023-10-05,14,0,
2257,DAL,2023-10-01,10,0,
2258,NYK,2023-10-26,19,0,
2259,MIA,2023-10-02,14,0,
2260,ATL,2023-10-23,6,1,2024-01-20
2261,MIA,2023-10-14,3,1,2023-12-10
2262,LAL,2023-10-06,3,1,2023-10-28
2263,SAC,2023-10-20,10,0,
2264,PHX,2023-10-03,17,0,
2265,SAC,2023-10-21,20,0,
2266,ATL,2023-10-16,20,0,
2267,CHI,2023-10-02,10,0,
2268,DAL,2023-10-27,11,0,
2269,PHX,2023-10-10,6,1,2023-12-27
2270,DAL,2023-10-06,14,0,
2271,NYK,2023-10-25,4,1,2024-01-22
2272,BOS,2023-10-25,10,0,
2273,MIL,2023-10-25,17,0,
2274,GSW,2023-10-06,7,1,2023-12-31
2275,ATL,2023-10-27,10,0,
2276,MIL,2023-10-08,17,0,
2277,DAL,2023-10-05,10,0,
2278,SAC,2023-10-01,16,0,
2279,ATL,2023-10-24,10,0,
2280,NYK,2023-10-10,14,0,
2281,PHX,2023-10-21,12,0,
2282,HOU,2023-10-11,11,0,
2283,HOU,2023-10-25,9,0,
2284,SAC,2023-10-24,4,1,2023-11-18
2285,HOU,2023-10-14,19,0,
2286,NYK,2023-10-28,20,0,
2287,HOU,2023-10-18,4,1,2023-12-12
2288,CHI,2023-10-11,10,0,
2289,BOS,2023-10-19,5,1,2023-11-12
2290,PHI,2023-10-17,11,0,
2291,MIA,2023-10-04,14,0,
2292,DAL,2023-10-05,3,1,2023-12-12
2293,PHX,2023-10-25,5,1,2024-01-05
2294,SAC,2023-10-23,11,0,
2295,PHX,2023-10-01,16,0,
2296,CHI,2023-10-09,18,0,
2297,DEN,2023-10-06,4,1,2023-11-23
2298,CHI,2023-10-08,18,0,
2299,LAL,2023-10-21,14,0,
2300,LAL,2023-10-17,6,1,2023-11-23
2301,BOS,2023-10-17,17,0,
2302,MIA,2023-10-24,17,0,
2303,MEM,2023-10-15,19,0,
2304,PHX,2023-10-11,13,0,
2305,NYK,2023-10-25,13,0,
2306,BOS,2023-10-09,13,0,
2307,SAC,2023-10-25,11,0,
2308,MEM,2023-10-05,11,0,
2309,HOU,2023-10-14,15,0,
2310,MIL,2023-10-02,5,1,2023-10-20
2311,MEM,2023-10-22,14,0,
2312,PHX,2023-10-13,12,0,
2313,GSW,2023-10-21,11,0,
2314,DAL,2023-10-28,8,0,
2315,MIL,2023-10-23,9,0,
2316,GSW,2023-10-05,10,0,
2317,GSW,2023-10-06,15,0,
2318,MIA,2023-10-05,12,0,
2319,DAL,2023-10-10,6,1,2023-12-16
2320,LAL,2023-10-17,16,0,
2321,NYK,2023-10-09,14,0,
2322,CHI,2023-10-25,9,0,
2323,MEM,2023-10-06,8,0,
2324,PHI,2023-10-19,15,0,
2325,BOS,2023-10-04,9,0,
2326,HOU,2023-10-01,10,0,
2327,CHI,2023-10-04,9,0,
2328,PHX,2023-10-26,12,0,
2329,NYK,2023-10-07,14,0,
2330,GSW,2023-10-01,18,0,
2331,GSW,2023-10-25,17,0,
2332,TOR,2023-10-25,9,0,
2333,TOR,2023-10-03,9,0,
2334,LAL,2023-10-22,5,1,2023-11-20
2335,LAL,2023-10-28,13,0,
2336,HOU,2023-10-10,8,0,
2337,LAL,2023-10-09,4,1,2023-11-27
2338,NYK,2023-10-21,6,1,2023-11-24
2339,MIA,2023-10-13,16,0,
2340,CHI,2023-10-25,8,0,
2341,ATL,2023-10-26,19,0,
2342,GSW,2023-10-04,13,0,
2343,TOR,2023-10-14,13,0,
2344,GSW,2023-10-15,12,0,
2345,BOS,2023-10-08,10,0,
2346,NYK,2023-10-27,14,0,
2347,ATL,2023-10-19,15,0,
2348,GSW,2023-10-26,4,1,2024-01-21
2349,BOS,2023-10-26,11,0,
2350,GSW,2023-10-20,19,0,
2351,MIL,2023-10-14,6,1,2023-12-17
2352,SAC,2023-10-02,9,0,
2353,TOR,2023-10-20,13,0,
2354,DEN,2023-10-28,16,0,
2355,TOR,2023-10-13,6,1,2023-12-03
2356,SAC,2023-10-16,11,0,
2357,ATL,2023-10-04,17,0,
2358,DAL,2023-10-22,14,0,
2359,ATL,2023-10-25,3,1,2024-01-20
2360,GSW,2023-10-05,6,1,2023-11-02
2361,ATL,2023-10-08,16,0,
2362,DEN,2023-10-04,17,0,
2363,MIA,2023-10-27,4,1,2023-11-28
2364,LAL,2023-10-02,9,0,
2365,NYK,2023-10-10,16,0,
2366,PHI,2023-10-18,6,1,2023-12-11
2367,SAC,2023-10-12,10,0,
2368,CHI,2023-10-14,14,0,
2369,BOS,2023-10-07,8,0,
2370,CHI,2023-10-08,14,0,
2371,LAL,2023-10-06,16,0,
2372,PHI,2023-10-14,10,0,
2373,CHI,2023-10-05,18,0,
2374,CHI,2023-10-04,14,0,
2375,MIA,2023-10-13,13,0,
2376,DEN,2023-10-15,7,1,2023-11-15
2377,PHI,2023-10-01,13,0,
2378,CHI,2023-10-02,6,1,2023-10-22
2379,DEN,2023-10-12,20,0,
2380,ATL,2023-10-05,8,0,
2381,GSW,2023-10-08,4,1,2023-12-12
2382,BOS,2023-10-22,4,1,2024-01-04
2383,CHI,2023-10-26,13,0,
2384,DAL,2023-10-07,9,0,
2385,MIL,2023-10-25,16,0,
2386,MIL,2023-10-05,11,0,
2387,DAL,2023-10-15,17,0,
2388,PHX,2023-10-26,10,0,
2389,TOR,2023-10-07,10,0,
2390,CHI,2023-10-18,8,0,
2391,MIA,2023-10-24,8,0,
2392,BOS,2023-10-09,17,0,
2393,DAL,2023-10-01,11,0,
2394,DAL,2023-10-12,16,0,
2395,GSW,2023-10-23,20,0,
2396,DAL,2023-10-13,11,0,
2397,NYK,2023-10-03,15,0,
2398,BOS,2023-10-06,20,0,
2399,HOU,2023-10-08,3,1,2023-12-12
2400,TOR,2023-10-11,5,1,2024-01-09
2401,LAL,2023-10-04,8,0,
2402,HOU,2023-10-23,7,1,2023-11-24
2403,DAL,2023-10-09,20,0,
2404,PHI,2023-10-27,9,0,
2405,MIA,2023-10-14,9,0,
2406,CHI,2023-10-16,4,1,2023-12-06
2407,PHI,2023-10-05,6,1,2023-11-07
2408,MIA,2023-10-17,8,0,
2409,HOU,2023-10-23,6,1,2023-11-13
2410,DAL,2023-10-01,13,0,
2411,DAL,2023-10-04,12,0,
2412,GSW,2023-10-05,20,0,
2413,DEN,2023-10-14,16,0,
2414,MEM,2023-10-15,6,1,2023-11-28
2415,DEN,2023-10-27,9,0,
2416,MIL,2023-10-11,19,0,
2417,PHI,2023-10-06,17,0,
2418,NYK,2023-10-20,11,0,
2419,MEM,2023-10-20,18,0,
2420,HOU,2023-10-26,3,1,2024-01-05
2421,BOS,2023-10-26,12,0,
2422,TOR,2023-10-07,3,1,2023-10-23
2423,MEM,2023-10-18,13,0,
2424,LAL,2023-10-07,9,0,
2425,HOU,2023-10-27,14,0,
2426,CHI,2023-10-20,6,1,2023-11-22
2427,LAL,2023-10-16,9,0,
2428,MEM,2023-10-21,19,0,
2429,BOS,2023-10-22,3,1,2023-11-06
2430,NYK,2023-10-24,17,0,
2431,PHX,2023-10-08,10,0,
2432,MEM,2023-10-04,15,0,
2433,BOS,2023-10-02,19,0,
2434,PHI,2023-10-11,18,0,
2435,BOS,2023-10-20,9,0,
2436,ATL,2023-10-27,14,0,
2437,NYK,2023-10-01,11,0,
2438,SAC,2023-10-11,15,0,
2439,PHI,2023-10-15,4,1,2023-12-03
2440,LAL,2023-10-23,7,1,2023-12-07
2441,PHI,2023-10-17,11,0,
2442,DAL,2023-10-26,12,0,
2443,MEM,2023-10-07,15,0,
2444,CHI,2023-10-26,15,0,
2445,MIA,2023-10-13,18,0,
2446,MIA,2023-10-23,20,0,
2447,NYK,2023-10-22,16,0,
2448,GSW,2023-10-11,13,0,
2449,TOR,2023-10-14,11,0,
2450,HOU,2023-10-16,11,0,
2451,DAL,2023-10-26,18,0,
2452,MIA,2023-10-25,8,0,
2453,TOR,2023-10-23,6,1,2023-11-20
2454,PHX,2023-10-15,20,0,
2455,MIL,2023-10-19,9,0,
2456,GSW,2023-10-28,18,0,
2457,ATL,2023-10-04,12,0,
2458,TOR,2023-10-02,6,1,2023-12-22
2459,TOR,2023-10-14,16,0,
2460,DAL,2023-10-02,3,1,2023-12-01
2461,LAL,2023-10-24,17,0,
2462,CHI,2023-10-05,13,0,
2463,TOR,2023-10-28,20,0,
2464,MIA,2023-10-28,8,0,
2465,NYK,2023-10-01,15,0,
2466,GSW,2023-10-01,4,1,2023-12-26
2467,PHI,2023-10-13,6,1,2024-01-11
2468,NYK,2023-10-02,5,1,2023-11-10
2469,MIL,2023-10-27,14,0,
2470,CHI,2023-10-04,10,0,
2471,MEM,2023-10-07,11,0,
2472,ATL,2023-10-11,19,0,
2473,BOS,2023-10-17,19,0,
2474,HOU,2023-10-26,10,0,
2475,GSW,2023-10-20,12,0,
2476,HOU,2023-10-22,7,1,2023-12-01
2477,NYK,2023-10-16,8,0,
2478,GSW,2023-10-08,7,1,2023-11-28
2479,PHI,2023-10-11,4,1,2023-10-30
2480,CHI,2023-10-04,6,1,2023-12-29
2481,HOU,2023-10-26,16,0,
2482,SAC,2023-10-03,14,0,
2483,PHI,2023-10-03,3,1,2023-10-31
2484,CHI,2023-10-14,19,0,
2485,CHI,2023-10-02,10,0,
2486,MIA,2023-10-07,10,0,
2487,SAC,2023-10-01,7,1,2023-12-26
2488,NYK,2023-10-11,5,1,2023-11-22
2489,DAL,2023-10-12,7,1,2024-01-04
2490,PHI,2023-10-10,16,0,
2491,TOR,2023-10-17,12,0,
2492,MIL,2023-10-28,7,1,2023-12-29
2493,CHI,2023-10-02,13,0,
2494,PHI,2023-10-13,10,0,
2495,MIA,2023-10-19,13,0,
2496,TOR,2023-10-18,7,1,2023-12-22
2497,SAC,2023-10-11,5,1,2023-12-25
2498,PHI,2023-10-26,6,1,2023-11-26
2499,SAC,2023-10-17,8,0,
2500,MIA,2023-10-12,12,0,
2501,NYK,2023-10-09,20,0,
2502,DEN,2023-10-08,15,0,
2503,PHX,2023-10-02,12,0,
2504,MIA,2023-10-28,10,0,
2505,DAL,2023-10-24,16,0,
2506,MIL,2023-10-26,6,1,2023-11-12
2507,MEM,2023-10-20,12,0,
2508,MIA,2023-10-01,14,0,
2509,DEN,2023-10-26,5,1,2023-12-26
2510,PHX,2023-10-20,15,0,
2511,HOU,2023-10-10,10,0,
2512,MEM,2023-10-21,11,0,
2513,MEM,2023-10-23,12,0,
2514,DEN,2023-10-01,14,0,
2515,MEM,2023-10-07,16,0,
2516,PHI,2023-10-17,16,0,
2517,DAL,2023-10-23,13,0,
2518,MEM,2023-10-11,8,0,
2519,MEM,2023-10-11,17,0,
2520,PHI,2023-10-11,16,0,
2521,CHI,2023-10-09,3,1,2023-12-03
2522,MEM,2023-10-04,7,1,2023-11-17
2523,LAL,2023-10-25,17,0,
2524,MIL,2023-10-17,17,0,
2525,CHI,2023-10-10,17,0,
2526,PHI,2023-10-14,14,0,
2527,TOR,2023-10-14,7,1,2024-01-06
2528,TOR,2023-10-20,13,0,
2529,SAC,2023-10-15,13,0,
2530,DEN,2023-10-11,18,0,
2531,BOS,2023-10-18,14,0,
2532,ATL,2023-10-16,14,0,
2533,GSW,2023-10-18,11,0,
2534,DEN,2023-10-25,9,0,
2535,ATL,2023-10-21,17,0,
2536,NYK,2023-10-19,9,0,
2537,MEM,2023-10-17,17,0,
2538,DAL,2023-10-20,8,0,
2539,PHX,2023-10-12,3,1,2023-10-31
2540,DAL,2023-10-06,6,1,2023-12-14
2541,PHX,2023-10-24,14,0,
2542,MEM,2023-10-23,13,0,
2543,HOU,2023-10-12,8,0,
2544,HOU,2023-10-13,15,0,
2545,ATL,2023-10-06,6,1,2023-12-26
2546,MEM,2023-10-08,6,1,2023-11-15
2547,SAC,2023-10-17,3,1,2023-11-30
2548,PHX,2023-10-20,4,1,2023-11-20
2549,TOR,2023-10-01,19,0,
2550,CHI,2023-10-22,16,0,
2551,DEN,2023-10-06,5,1,2023-11-23
2552,CHI,2023-10-16,12,0,
2553,ATL,2023-10-08,19,0,
2554,NYK,2023-10-25,11,0,
2555,TOR,2023-10-07,20,0,
2556,NYK,2023-10-24,7,1,2023-12-21
2557,HOU,2023-10-18,18,0,
2558,PHX,2023-10-09,13,0,
2559,ATL,2023-10-27,20,0,
2560,NYK,2023-10-05,17,0,
2561,HOU,2023-10-12,19,0,
2562,GSW,2023-10-01,8,0,
2563,ATL,2023-10-16,15,0,
2564,SAC,2023-10-28,4,1,2024-01-02
2565,GSW,2023-10-12,16,0,
2566,MEM,2023-10-22,8,0,
2567,BOS,2023-10-02,6,1,2023-11-13
2568,GSW,2023-10-15,20,0,
2569,ATL,2023-10-09,19,0,
2570,GSW,2023-10-26,20,0,
2571,MIA,2023-10-10,5,1,2023-11-06
2572,HOU,2023-10-24,8,0,
2573,HOU,2023-10-01,13,0,
2574,SAC,2023-10-09,6,1,2023-11-07
2575,PHI,2023-10-09,16,0,
2576,CHI,2023-10-14,15,0,
2577,MIA,2023-10-24,7,1,2023-12-27
2578,MIL,2023-10-04,17,0,
2579,MEM,2023-10-09,15,0,
2580,MIA,2023-10-24,5,1,2024-01-04
2581,GSW,2023-10-26,13,0,
2582,DEN,2023-10-19,13,0,
2583,TOR,2023-10-18,16,0,
2584,ATL,2023-10-18,14,0,
2585,GSW,2023-10-23,7,1,2023-12-15
2586,MEM,2023-10-12,9,0,
2587,SAC,2023-10-01,15,0,
2588,DEN,2023-10-23,16,0,
2589,MEM,2023-10-06,18,0,
2590,MIA,2023-10-07,7,1,2023-11-18
2591,BOS,2023-10-23,20,0,
2592,CHI,2023-10-02,7,1,2023-12-24
2593,DAL,2023-10-26,14,0,
2594,LAL,2023-10-05,15,0,
2595,TOR,2023-10-14,7,1,2023-12-02
2596,PHX,2023-10-02,19,0,
2597,HOU,2023-10-25,18,0,
2598,MEM,2023-10-28,17,0,
2599,LAL,2023-10-03,16,0,
2600,PHX,2023-10-08,9,0,
2601,MIA,2023-10-02,13,0,
2602,DEN,2023-10-22,9,0,
2603,DAL,2023-10-28,9,0,
2604,MIA,2023-10-17,17,0,
2605,CHI,2023-10-15,5,1,2023-12-17
2606,MIL,2023-10-08,6,1,2023-12-06
2607,ATL,2023-10-16,16,0,
2608,SAC,2023-10-18,20,0,
2609,CHI,2023-10-16,5,1,2024-01-01
2610,MIL,2023-10-11,19,0,
2611,HOU,2023-10-11,5,1,2023-10-27
2612,MIL,2023-10-07,14,0,
2613,MIA,2023-10-09,10,0,
2614,HOU,2023-10-19,5,1,2024-01-09
2615,LAL,2023-10-25,3,1,2023-11-30
2616,HOU,2023-10-27,11,0,
2617,PHX,2023-10-03,16,0,
2618,GSW,2023-10-02,9,0,
2619,NYK,2023-10-20,4,1,2023-11-25
2620,CHI,2023-10-27,13,0,
2621,SAC,2023-10-13,16,0,
2622,PHI,2023-10-28,3,1,2023-11-29
2623,PHX,2023-10-19,18,0,
2624,MEM,2023-10-13,20,0,
2625,PHX,2023-10-21,8,0,
2626,PHX,2023-10-02,16,0,
2627,PHX,2023-10-05,12,0,
2628,GSW,2023-10-26,16,0,
2629,HOU,2023-10-10,6,1,2023-11-25
2630,PHX,2023-10-14,13,0,
2631,SAC,2023-10-24,3,1,2024-01-12
2632,BOS,2023-10-01,10,0,
2633,MIL,2023-10-07,13,0,
2634,DAL,2023-10-23,14,0,
2635,CHI,2023-10-07,5,1,2023-12-24
2636,DEN,2023-10-24,3,1,2023-12-30
2637,SAC,2023-10-28,9,0,
2638,NYK,2023-10-26,4,1,2023-12-31
2639,HOU,2023-10-18,17,0,
2640,GSW,2023-10-10,18,0,
2641,MIA,2023-10-07,7,1,2023-11-30
2642,GSW,2023-10-19,7,1,2023-11-26
2643,MIL,2023-10-07,14,0,
2644,MIA,2023-10-24,20,0,
2645,HOU,2023-10-14,9,0,
2646,NYK,2023-10-15,6,1,2023-11-30
2647,DEN,2023-10-10,19,0,
2648,DAL,2023-10-10,12,0,
2649,PHI,2023-10-07,16,0,
2650,GSW,2023-10-04,15,0,
2651,PHI,2023-10-14,15,0,
2652,MIL,2023-10-19,16,0,
2653,MEM,2023-10-14,3,1,2023-11-29
2654,BOS,2023-10-13,17,0,
2655,LAL,2023-10-05,13,0,
2656,PHI,2023-10-28,3,1,2023-12-16
2657,NYK,2023-10-19,6,1,2024-01-09
2658,PHX,2023-10-11,4,1,2023-11-10
2659,DAL,2023-10-21,5,1,2023-12-21
2660,BOS,2023-10-14,3,1,2023-11-11
2661,CHI,2023-10-03,4,1,2023-12-29
2662,LAL,2023-10-01,19,0,
2663,MEM,2023-10-06,14,0,
2664,CHI,2023-10-23,20,0,
2665,ATL,2023-10-11,16,0,
2666,SAC,2023-10-05,16,0,
2667,SAC,2023-10-15,20,0,
2668,SAC,2023-10-17,11,0,
2669,MIA,2023-10-24,7,1,2023-12-06
2670,PHI,2023-10-24,16,0,
2671,LAL,2023-10-20,13,0,
2672,MIA,2023-10-22,11,0,
2673,MEM,2023-10-15,8,0,
2674,PHI,2023-10-12,5,1,2023-11-13
2675,LAL,2023-10-01,12,0,
2676,LAL,2023-10-20,4,1,2023-11-26
2677,PHX,2023-10-07,4,1,2024-01-03
2678,TOR,2023-10-13,3,1,2023-12-16
2679,NYK,2023-10-23,12,0,
2680,TOR,2023-10-19,11,0,
2681,GSW,2023-10-06,18,0,
2682,MIL,2023-10-16,7,1,2023-12-26
2683,CHI,2023-10-02,6,1,2023-12-22
2684,SAC,2023-10-11,3,1,2023-11-30
2685,HOU,2023-10-25,10,0,
2686,MIA,2023-10-22,6,1,2023-12-04
2687,SAC,2023-10-25,7,1,2023-11-13
2688,DAL,2023-10-15,4,1,2023-12-18
2689,DEN,2023-10-23,8,0,
2690,MIA,2023-10-10,8,0,
2691,DEN,2023-10-07,5,1,2023-10-23
2692,GSW,2023-10-20,20,0,
2693,MIL,2023-10-03,12,0,
2694,SAC,2023-10-08,14,0,
2695,DEN,2023-10-25,15,0,
2696,PHI,2023-10-27,14,0,
2697,NYK,2023-10-25,4,1,2023-11-17
2698,MEM,2023-10-07,11,0,
2699,GSW,2023-10-11,20,0,
2700,DAL,2023-10-21,12,0,
2701,NYK,2023-10-07,16,0,
2702,HOU,2023-10-06,18,0,
2703,LAL,2023-10-16,10,0,
2704,MEM,2023-10-22,15,0,
2705,PHX,2023-10-17,4,1,2024-01-10
2706,SAC,2023-10-18,9,0,
2707,MIA,2023-10-14,16,0,
2708,TOR,2023-10-05,4,1,2023-12-16
2709,NYK,2023-10-15,8,0,
2710,ATL,2023-10-27,5,1,2024-01-16
2711,TOR,2023-10-14,3,1,2023-12-10
2712,HOU,2023-10-05,12,0,
2713,DEN,2023-10-17,18,0,
2714,PHI,2023-10-08,18,0,
2715,MIL,2023-10-19,12,0,
2716,MIA,2023-10-16,17,0,
2717,MEM,2023-10-27,14,0,
2718,GSW,2023-10-09,17,0,
2719,MIL,2023-10-01,5,1,2023-11-11
2720,MIA,2023-10-12,9,0,
2721,TOR,2023-10-16,3,1,2023-12-30
2722,SAC,2023-10-18,6,1,2023-12-22
2723,MIL,2023-10-20,11,0,
2724,HOU,2023-10-23,9,0,
2725,MIL,2023-10-05,10,0,
2726,PHX,2023-10-02,18,0,
2727,HOU,2023-10-05,11,0,
2728,CHI,2023-10-26,17,0,
2729,NYK,2023-10-28,20,0,
2730,MIL,2023-10-27,17,0,
2731,TOR,2023-10-06,6,1,2023-12-20
2732,GSW,2023-10-11,14,0,
2733,MIA,2023-10-14,14,0,
2734,SAC,2023-10-22,13,0,
2735,DEN,2023-10-22,13,0,
2736,TOR,2023-10-13,4,1,2023-12-18
2737,LAL,2023-10-03,7,1,2023-11-23
2738,NYK,2023-10-24,8,0,
2739,MEM,2023-10-03,15,0,
2740,LAL,2023-10-02,3,1,2023-12-30
2741,PHI,2023-10-28,12,0,
2742,NYK,2023-10-28,19,0,
2743,BOS,2023-10-18,9,0,
2744,MEM,2023-10-22,7,1,2023-12-22
2745,ATL,2023-10-18,7,1,2023-12-04
2746,PHX,2023-10-28,6,1,2023-11-29
